,fried1_std,partial_dependence,Percentile_0,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_99
0,-1.7335108884683608,0.24796242535552165,0.0038317060117742203,0.11963595086257607,0.03427596475351484,0.08800214375210112,0.08610850183942471,0.05975686879937188,0.5144101646078785,0.21987598606100567,0.5439018296421576,0.5085927976936774,0.8992976650638667
1,-1.5600811806988704,0.26030726633919565,0.0040639140202623075,0.12015600410344193,0.04050711383931137,0.09511121156888372,0.09490172242071758,0.07010106512890693,0.5327846970088786,0.24706361973636143,0.552625079128982,0.5294321349407562,0.905577457362445
2,-1.38665147292938,0.30318946520646395,0.00652953096750917,0.13516810356423758,0.057776850296652534,0.11811539130842988,0.13573421080962494,0.10703161838591889,0.6098027284296694,0.31380207532567417,0.5878282106746675,0.5780563695065305,0.9143400656738893
3,-1.2132217651598896,0.33003825358169736,0.00806040755830905,0.17135697607797648,0.07257045697006584,0.13352017952407447,0.15590337782152164,0.13892176412890536,0.6231724499583892,0.3498456317942968,0.6212834003407015,0.6040777033628378,0.9155273908886057
4,-1.0397920573903991,0.3840507070828616,0.010209278318995261,0.21984102020089297,0.10297418174859464,0.16790615184419797,0.22378696641781645,0.20067788063915215,0.7131220009694823,0.4425729560535634,0.6823705690531515,0.6531652660467216,0.9387775929909928
5,-0.8663623496209087,0.4456765005941837,0.016489549202539564,0.30562462620585956,0.16063904868913556,0.22074830550391258,0.2794771794493912,0.27314725291541647,0.7845279799714113,0.5085529922558064,0.7437693688394758,0.7188430680380145,0.9482611750635098
6,-0.6929326418514183,0.47123952745308917,0.019870856407854305,0.3497487977419436,0.18942673328311854,0.24758356202400245,0.32242472989155774,0.2988280610884037,0.8061238358889729,0.5442329236515422,0.7831283494114788,0.7459017974519714,0.9535115611541031
7,-0.5195029340819279,0.48679137681420526,0.024928988508637912,0.36454906185498087,0.21162241147758012,0.25888715043506133,0.33188877110218573,0.30605040724342264,0.8183060230954303,0.5527110901049832,0.7900307227530514,0.7459017974519714,0.9568645889494045
8,-0.34607322631243753,0.5218411129910244,0.03394258819204572,0.4162079968786649,0.25502476940286367,0.29508860822244604,0.3398365436975225,0.34479248170006244,0.8484489250070089,0.5801690124833058,0.8180098190700418,0.7687978877162744,0.9659349809676988
9,-0.17264351854294713,0.5461305004959927,0.03775550406962776,0.44959287699968775,0.27563103503153263,0.31932261283792285,0.36740404900246093,0.3880084606073228,0.8713429252179423,0.6072868578732304,0.8416407771283807,0.7921095559469552,0.9744242453877457
10,0.0007861892265432768,0.5705880517591176,0.042552021807987936,0.5329494659993572,0.31218487822945024,0.33681806640160844,0.3772415837365278,0.44767801432559673,0.8955050659695968,0.6304728535415243,0.85796686857805,0.8011758899336705,0.9799566718088918
11,0.17421589699603368,0.5782290948615446,0.04425280975739997,0.5421805894616867,0.3220372788043536,0.33823871578468434,0.38120803181028684,0.44893177503534826,0.8998390645313137,0.6310050085068848,0.8637738268371076,0.8063478988979552,0.9809817654247951
12,0.3476456047655241,0.5932053680313333,0.052649754668382606,0.5863580813885217,0.3443615474823322,0.37025781075757114,0.3884291316870854,0.46791943483582754,0.9091922562141189,0.6461600661194716,0.8717412223593256,0.8179952524755622,0.9833969428650768
13,0.5210753125350147,0.6040516626499614,0.05688678591678606,0.603593804725721,0.3521884921412149,0.3782263770692274,0.3908720592557312,0.4774217757947628,0.9128997134222461,0.655172668354834,0.8761204654411077,0.8253095951140429,0.9858015348809316
14,0.6945050203045049,0.6086879575649425,0.05926155111017667,0.603593804725721,0.35390703513336985,0.38160570204248406,0.41367673441794767,0.4863643707206771,0.9128997134222461,0.6639568092055101,0.8763687369901861,0.8279048836373384,0.9886882960359071
15,0.8679347280739951,0.6114779069791494,0.06096236208509774,0.6094522579112629,0.3546029599433452,0.38715032836970775,0.417528743954235,0.4902636240052657,0.9163088931283029,0.6655412161269293,0.876697969913243,0.8289154747366554,0.9889604484486975
16,1.0413644358434857,0.6183337802459826,0.06457391734376514,0.6199620181952853,0.3706954380643326,0.3944082810714494,0.417528743954235,0.500354177204106,0.9249184392294202,0.6674950747126775,0.8813237550685838,0.8349964764634683,0.9903184821752358
17,1.2147941436129763,0.6199647985583561,0.06485676537165315,0.6234484394919915,0.3790523162370557,0.3955249958333413,0.41866566482400913,0.5015224412910361,0.925656728768164,0.6674950747126775,0.8813237550685838,0.8349964764634683,0.9906861981686114
18,1.3882238513824665,0.6240059928272367,0.06536134052621374,0.6374268919548152,0.381005364053864,0.3974470743537988,0.41866566482400913,0.5044620716907733,0.9296818622350665,0.6713405540126378,0.8831292554339351,0.8373767321977351,0.9912188109446726
19,1.5616535591519567,0.6260435316793427,0.06536134052621374,0.6374268919548152,0.38839795125747806,0.3974470743537988,0.4202653014121808,0.5087944345796025,0.9299080511384699,0.6713405540126378,0.8831292554339351,0.8373767321977351,0.9926059473592855
